Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
3.010872187500000,0,0x5D,0x2F,Read,ACK
3.010900781250000,0,0x5D,0x00,Read,ACK
3.010922250000000,0,0x5D,0x04,Read,ACK
3.010943718750000,0,0x5D,0x03,Read,ACK
3.010966562500000,0,0x5D,0xF8,Read,ACK
3.010988031250000,0,0x5D,0x07,Read,ACK
3.011009718750000,0,0x5D,0x40,Read,ACK
3.011031343750000,0,0x5D,0x04,Read,ACK
3.011052843750000,0,0x5D,0x03,Read,ACK
3.011074312500000,0,0x5D,0x03,Read,ACK
3.011095812500000,0,0x5D,0x20,Read,ACK
3.011117250000000,0,0x5D,0x00,Read,ACK
3.011138906250000,0,0x5D,0x00,Read,ACK
3.011160500000000,0,0x5D,0x00,Read,ACK
3.011182000000000,0,0x5D,0x00,Read,ACK
3.011203468750000,0,0x5D,0x00,Read,ACK
3.011224937500000,0,0x5D,0x00,Read,ACK
3.011246406250000,0,0x5D,0x00,Read,ACK
3.011268312500000,0,0x5D,0x00,Read,ACK
3.011289812500000,0,0x5D,0x00,Read,ACK
3.011311312500000,0,0x5D,0x00,Read,ACK
3.011332781250000,0,0x5D,0x00,Read,ACK
3.011354312500000,0,0x5D,0x00,Read,ACK
3.011375781250000,0,0x5D,0x00,Read,ACK
3.011397250000000,0,0x5D,0x00,Read,ACK
3.011418750000000,0,0x5D,0x00,Read,ACK
3.011440187500000,0,0x5D,0x00,Read,ACK
3.011461656250000,0,0x5D,0x00,Read,ACK
3.011483156250000,0,0x5D,0x00,Read,ACK
3.011504656250000,0,0x5D,0x00,Read,ACK
3.011526093750000,0,0x5D,0x00,Read,ACK
3.011547562500000,0,0x5D,0x00,Read,ACK
3.011569125000000,0,0x5D,0x00,Read,ACK
3.011590562500000,0,0x5D,0x00,Read,ACK
3.011612062500000,0,0x5D,0x00,Read,ACK
3.011633906250000,0,0x5D,0x00,Read,ACK
3.011655375000000,0,0x5D,0x00,Read,ACK
3.011676843750000,0,0x5D,0x00,Read,ACK
3.011698312500000,0,0x5D,0x00,Read,ACK
3.011719843750000,0,0x5D,0x00,Read,ACK
3.011741343750000,0,0x5D,0x00,Read,ACK
3.011762812500000,0,0x5D,0x00,Read,ACK
3.011784281250000,0,0x5D,0x00,Read,ACK
3.011806062500000,0,0x5D,0x70,Read,ACK
3.011827562500000,0,0x5D,0x65,Read,ACK
3.011850531250000,0,0x5D,0x01,Read,ACK
3.011874343750000,0,0x5D,0x00,Read,ACK
3.011895781250000,0,0x5D,0x00,Read,ACK
3.011917281250000,0,0x5D,0x00,Read,ACK
3.011938937500000,0,0x5D,0x00,Read,ACK
3.011961125000000,0,0x5D,0x00,Read,ACK
3.011982562500000,0,0x5D,0x00,Read,ACK
3.012004031250000,0,0x5D,0x00,Read,ACK
3.012025531250000,0,0x5D,0x00,Read,ACK
3.012047781250000,0,0x5D,0x00,Read,ACK
3.012070218750000,0,0x5D,0x00,Read,ACK
3.012092906250000,0,0x5D,0x00,Read,ACK
3.012114406250000,0,0x5D,0x00,Read,ACK
3.012135875000000,0,0x5D,0x00,Read,ACK
3.012157750000000,0,0x5D,0x00,Read,ACK
3.012179218750000,0,0x5D,0x00,Read,ACK
3.012200812500000,0,0x5D,0x00,Read,ACK
3.012223000000000,0,0x5D,0x00,Read,ACK
3.012244750000000,0,0x5D,0x00,Read,NAK
3.017935812500000,0,0x5D,0x2F,Read,ACK
3.017960343750000,0,0x5D,0x00,Read,ACK
3.017981812500000,0,0x5D,0x04,Read,ACK
3.018003281250000,0,0x5D,0x03,Read,ACK
3.018024750000000,0,0x5D,0xF8,Read,ACK
3.018047187500000,0,0x5D,0x07,Read,ACK
3.018069875000000,0,0x5D,0x40,Read,ACK
3.018091375000000,0,0x5D,0x04,Read,ACK
3.018114062500000,0,0x5D,0x02,Read,ACK
3.018135531250000,0,0x5D,0x03,Read,ACK
3.018158000000000,0,0x5D,0x20,Read,ACK
3.018179437500000,0,0x5D,0x00,Read,ACK
3.018201343750000,0,0x5D,0x00,Read,ACK
3.018222843750000,0,0x5D,0x00,Read,ACK
3.018244312500000,0,0x5D,0x00,Read,ACK
3.018265781250000,0,0x5D,0x00,Read,ACK
3.018287250000000,0,0x5D,0x00,Read,ACK
3.018310406250000,0,0x5D,0x00,Read,ACK
3.018331906250000,0,0x5D,0x00,Read,ACK
3.018353375000000,0,0x5D,0x00,Read,ACK
3.018374843750000,0,0x5D,0x00,Read,ACK
3.018396343750000,0,0x5D,0x00,Read,ACK
3.018417812500000,0,0x5D,0x00,Read,ACK
3.018439281250000,0,0x5D,0x00,Read,ACK
3.018460843750000,0,0x5D,0x00,Read,ACK
3.018482343750000,0,0x5D,0x00,Read,ACK
3.018503812500000,0,0x5D,0x00,Read,ACK
3.018525281250000,0,0x5D,0x00,Read,ACK
3.018546781250000,0,0x5D,0x00,Read,ACK
3.018568250000000,0,0x5D,0x00,Read,ACK
