Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
1.174441060000000,0,0x5D,0x2F,Read,ACK
1.174470860000000,0,0x5D,0x00,Read,ACK
1.174492380000000,0,0x5D,0x04,Read,ACK
1.174513900000000,0,0x5D,0x03,Read,ACK
1.174535460000000,0,0x5D,0x00,Read,ACK
1.174556980000000,0,0x5D,0x00,Read,ACK
1.174578520000000,0,0x5D,0x97,Read,ACK
1.174600320000000,0,0x5D,0x02,Read,ACK
1.174621840000000,0,0x5D,0x01,Read,ACK
1.174643400000000,0,0x5D,0x04,Read,ACK
1.174664900000000,0,0x5D,0x20,Read,ACK
1.174686380000000,0,0x5D,0x00,Read,ACK
1.174709260000000,0,0x5D,0x00,Read,ACK
1.174732760000000,0,0x5D,0x00,Read,ACK
1.174754220000000,0,0x5D,0x00,Read,ACK
1.174775740000000,0,0x5D,0x00,Read,ACK
1.174797640000000,0,0x5D,0x00,Read,ACK
1.174819160000000,0,0x5D,0x00,Read,ACK
1.174840920000000,0,0x5D,0x00,Read,ACK
1.174862400000000,0,0x5D,0x00,Read,ACK
1.174883880000000,0,0x5D,0x00,Read,ACK
1.174905360000000,0,0x5D,0x00,Read,ACK
1.174926840000000,0,0x5D,0x00,Read,ACK
1.174948360000000,0,0x5D,0x00,Read,ACK
1.174969900000000,0,0x5D,0x00,Read,ACK
1.174991440000000,0,0x5D,0x00,Read,ACK
1.175012960000000,0,0x5D,0x00,Read,ACK
1.175034540000000,0,0x5D,0x00,Read,ACK
1.175056040000000,0,0x5D,0x00,Read,ACK
1.175077500000000,0,0x5D,0x00,Read,ACK
1.175098980000000,0,0x5D,0x00,Read,ACK
1.175120440000000,0,0x5D,0x00,Read,ACK
1.175141940000000,0,0x5D,0x00,Read,ACK
1.175163460000000,0,0x5D,0x00,Read,ACK
1.175184940000000,0,0x5D,0x00,Read,ACK
1.175206460000000,0,0x5D,0x00,Read,ACK
1.175227940000000,0,0x5D,0x00,Read,ACK
1.175249460000000,0,0x5D,0x00,Read,ACK
1.175270920000000,0,0x5D,0x00,Read,ACK
1.175292460000000,0,0x5D,0x00,Read,ACK
1.175314180000000,0,0x5D,0x00,Read,ACK
1.175336260000000,0,0x5D,0x00,Read,ACK
1.175358520000000,0,0x5D,0x00,Read,ACK
1.175380760000000,0,0x5D,0xDC,Read,ACK
1.175402260000000,0,0x5D,0x88,Read,ACK
1.175425060000000,0,0x5D,0x01,Read,ACK
1.175446660000000,0,0x5D,0x00,Read,ACK
1.175469220000000,0,0x5D,0x00,Read,ACK
1.175490720000000,0,0x5D,0x00,Read,ACK
1.175512220000000,0,0x5D,0x00,Read,ACK
1.175533720000000,0,0x5D,0x00,Read,ACK
1.175556280000000,0,0x5D,0x00,Read,ACK
1.175579900000000,0,0x5D,0x00,Read,ACK
1.175603140000000,0,0x5D,0x00,Read,ACK
1.175624620000000,0,0x5D,0x00,Read,ACK
1.175646160000000,0,0x5D,0x00,Read,ACK
1.175669120000000,0,0x5D,0x00,Read,ACK
1.175690680000000,0,0x5D,0x00,Read,ACK
1.175712260000000,0,0x5D,0x00,Read,ACK
1.175734260000000,0,0x5D,0x00,Read,ACK
1.175757020000000,0,0x5D,0x00,Read,ACK
1.175778540000000,0,0x5D,0x00,Read,ACK
1.175800400000000,0,0x5D,0x00,Read,ACK
1.175821920000000,0,0x5D,0x00,Read,NAK
1.181227640000000,0,0x5D,0x2F,Read,ACK
1.181252480000000,0,0x5D,0x00,Read,ACK
1.181275220000000,0,0x5D,0x04,Read,ACK
1.181297440000000,0,0x5D,0x03,Read,ACK
1.181319220000000,0,0x5D,0x00,Read,ACK
1.181340700000000,0,0x5D,0x00,Read,ACK
1.181362180000000,0,0x5D,0x97,Read,ACK
