Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
2.042376700000000,0,0x5D,0x2F,Read,ACK
2.042402420000000,0,0x5D,0x00,Read,ACK
2.042424960000000,0,0x5D,0x04,Read,ACK
2.042446420000000,0,0x5D,0x03,Read,ACK
2.042469040000000,0,0x5D,0x4C,Read,ACK
2.042491640000000,0,0x5D,0x06,Read,ACK
2.042513840000000,0,0x5D,0x07,Read,ACK
2.042536600000000,0,0x5D,0x06,Read,ACK
2.042558100000000,0,0x5D,0x03,Read,ACK
2.042579580000000,0,0x5D,0x03,Read,ACK
2.042601040000000,0,0x5D,0x20,Read,ACK
2.042622500000000,0,0x5D,0x00,Read,ACK
2.042643960000000,0,0x5D,0x00,Read,ACK
2.042665420000000,0,0x5D,0x00,Read,ACK
2.042686920000000,0,0x5D,0x00,Read,ACK
2.042708380000000,0,0x5D,0x00,Read,ACK
2.042729860000000,0,0x5D,0x00,Read,ACK
2.042751360000000,0,0x5D,0x00,Read,ACK
2.042772840000000,0,0x5D,0x00,Read,ACK
2.042794340000000,0,0x5D,0x00,Read,ACK
2.042816260000000,0,0x5D,0x00,Read,ACK
2.042837740000000,0,0x5D,0x00,Read,ACK
2.042859200000000,0,0x5D,0x00,Read,ACK
2.042880660000000,0,0x5D,0x00,Read,ACK
2.042902440000000,0,0x5D,0x00,Read,ACK
2.042923940000000,0,0x5D,0x00,Read,ACK
2.042945400000000,0,0x5D,0x00,Read,ACK
2.042967060000000,0,0x5D,0x00,Read,ACK
2.042988560000000,0,0x5D,0x00,Read,ACK
2.043010040000000,0,0x5D,0x00,Read,ACK
2.043031520000000,0,0x5D,0x00,Read,ACK
2.043053000000000,0,0x5D,0x00,Read,ACK
2.043074460000000,0,0x5D,0x00,Read,ACK
2.043096040000000,0,0x5D,0x00,Read,ACK
2.043117480000000,0,0x5D,0x00,Read,ACK
2.043138940000000,0,0x5D,0x00,Read,ACK
2.043160400000000,0,0x5D,0x00,Read,ACK
2.043182040000000,0,0x5D,0x00,Read,ACK
2.043203560000000,0,0x5D,0x00,Read,ACK
2.043225000000000,0,0x5D,0x00,Read,ACK
2.043246460000000,0,0x5D,0x00,Read,ACK
2.043267980000000,0,0x5D,0x00,Read,ACK
2.043289440000000,0,0x5D,0x00,Read,ACK
2.043310920000000,0,0x5D,0x22,Read,ACK
2.043332420000000,0,0x5D,0x87,Read,ACK
2.043353880000000,0,0x5D,0x01,Read,ACK
2.043375320000000,0,0x5D,0x00,Read,ACK
2.043396820000000,0,0x5D,0x00,Read,ACK
2.043418300000000,0,0x5D,0x00,Read,ACK
2.043439780000000,0,0x5D,0x00,Read,ACK
2.043461280000000,0,0x5D,0x00,Read,ACK
2.043482740000000,0,0x5D,0x00,Read,ACK
2.043504200000000,0,0x5D,0x00,Read,ACK
2.043525660000000,0,0x5D,0x00,Read,ACK
2.043547120000000,0,0x5D,0x00,Read,ACK
2.043568560000000,0,0x5D,0x00,Read,ACK
2.043590040000000,0,0x5D,0x00,Read,ACK
2.043611540000000,0,0x5D,0x00,Read,ACK
2.043633220000000,0,0x5D,0x00,Read,ACK
2.043654720000000,0,0x5D,0x00,Read,ACK
2.043676180000000,0,0x5D,0x00,Read,ACK
2.043700060000000,0,0x5D,0x00,Read,ACK
2.043723100000000,0,0x5D,0x00,Read,ACK
2.043744600000000,0,0x5D,0x00,Read,NAK
2.049598160000000,0,0x5D,0x2F,Read,ACK
2.049623020000000,0,0x5D,0x00,Read,ACK
2.049645340000000,0,0x5D,0x04,Read,ACK
2.049667180000000,0,0x5D,0x03,Read,ACK
2.049688940000000,0,0x5D,0x4C,Read,ACK
2.049710420000000,0,0x5D,0x06,Read,ACK
2.049731880000000,0,0x5D,0x07,Read,ACK
2.049753340000000,0,0x5D,0x06,Read,ACK
2.049774800000000,0,0x5D,0x03,Read,ACK
2.049796280000000,0,0x5D,0x03,Read,ACK
2.049817780000000,0,0x5D,0x20,Read,ACK
2.049839240000000,0,0x5D,0x00,Read,ACK
2.049860700000000,0,0x5D,0x00,Read,ACK
2.049882160000000,0,0x5D,0x00,Read,ACK
2.049903620000000,0,0x5D,0x00,Read,ACK
2.049925220000000,0,0x5D,0x00,Read,ACK
2.049946720000000,0,0x5D,0x00,Read,ACK
2.049968180000000,0,0x5D,0x00,Read,ACK
2.049989660000000,0,0x5D,0x00,Read,ACK
2.050011160000000,0,0x5D,0x00,Read,ACK
2.050032620000000,0,0x5D,0x00,Read,ACK
2.050055780000000,0,0x5D,0x00,Read,ACK
2.050077920000000,0,0x5D,0x00,Read,ACK
2.050099400000000,0,0x5D,0x00,Read,ACK
2.050120900000000,0,0x5D,0x00,Read,ACK
2.050142420000000,0,0x5D,0x00,Read,ACK
2.050163920000000,0,0x5D,0x00,Read,ACK
2.050185760000000,0,0x5D,0x00,Read,ACK
2.050207280000000,0,0x5D,0x00,Read,ACK
2.050228740000000,0,0x5D,0x00,Read,ACK
2.050250560000000,0,0x5D,0x00,Read,ACK
2.050272000000000,0,0x5D,0x00,Read,ACK
2.050293620000000,0,0x5D,0x00,Read,ACK
2.050315120000000,0,0x5D,0x00,Read,ACK
2.050336560000000,0,0x5D,0x00,Read,ACK
2.050358020000000,0,0x5D,0x00,Read,ACK
2.050379500000000,0,0x5D,0x00,Read,ACK
2.050401000000000,0,0x5D,0x00,Read,ACK
2.050422460000000,0,0x5D,0x00,Read,ACK
2.050443920000000,0,0x5D,0x00,Read,ACK
2.050465380000000,0,0x5D,0x00,Read,ACK
2.050486840000000,0,0x5D,0x00,Read,ACK
2.050508280000000,0,0x5D,0x00,Read,ACK
2.050529740000000,0,0x5D,0x68,Read,ACK
2.050551260000000,0,0x5D,0x87,Read,ACK
2.050573180000000,0,0x5D,0x01,Read,ACK
2.050594660000000,0,0x5D,0x00,Read,ACK
2.050616140000000,0,0x5D,0x00,Read,ACK
2.050639480000000,0,0x5D,0x00,Read,ACK
2.050661360000000,0,0x5D,0x00,Read,ACK
2.050682880000000,0,0x5D,0x00,Read,ACK
2.050704900000000,0,0x5D,0x00,Read,ACK
2.050726600000000,0,0x5D,0x00,Read,ACK
2.050748100000000,0,0x5D,0x00,Read,ACK
2.050769560000000,0,0x5D,0x00,Read,ACK
2.050791040000000,0,0x5D,0x00,Read,ACK
2.050813480000000,0,0x5D,0x00,Read,ACK
2.050835120000000,0,0x5D,0x00,Read,ACK
2.050856960000000,0,0x5D,0x00,Read,ACK
2.050878460000000,0,0x5D,0x00,Read,ACK
2.050899920000000,0,0x5D,0x00,Read,ACK
2.050921400000000,0,0x5D,0x00,Read,ACK
2.050942900000000,0,0x5D,0x00,Read,ACK
2.050964800000000,0,0x5D,0x00,Read,NAK
2.056630760000000,0,0x5D,0x2F,Read,ACK
2.056656200000000,0,0x5D,0x00,Read,ACK
2.056677680000000,0,0x5D,0x04,Read,ACK
2.056699280000000,0,0x5D,0x03,Read,ACK
2.056723040000000,0,0x5D,0x4C,Read,ACK
2.056744560000000,0,0x5D,0x06,Read,ACK
2.056766060000000,0,0x5D,0x07,Read,ACK
2.056787920000000,0,0x5D,0x06,Read,ACK
2.056810660000000,0,0x5D,0x02,Read,ACK
2.056833560000000,0,0x5D,0x03,Read,ACK
2.056855080000000,0,0x5D,0x20,Read,ACK
2.056876520000000,0,0x5D,0x00,Read,ACK
2.056897980000000,0,0x5D,0x00,Read,ACK
2.056919460000000,0,0x5D,0x00,Read,ACK
2.056940960000000,0,0x5D,0x00,Read,ACK
2.056962420000000,0,0x5D,0x00,Read,ACK
2.056983880000000,0,0x5D,0x00,Read,ACK
2.057005340000000,0,0x5D,0x00,Read,ACK
2.057026840000000,0,0x5D,0x00,Read,ACK
2.057048300000000,0,0x5D,0x00,Read,ACK
2.057069780000000,0,0x5D,0x00,Read,ACK
2.057092320000000,0,0x5D,0x00,Read,ACK
2.057113780000000,0,0x5D,0x00,Read,ACK
2.057135820000000,0,0x5D,0x00,Read,ACK
2.057157320000000,0,0x5D,0x00,Read,ACK
2.057178840000000,0,0x5D,0x00,Read,ACK
2.057203480000000,0,0x5D,0x00,Read,ACK
2.057225600000000,0,0x5D,0x00,Read,ACK
2.057247080000000,0,0x5D,0x00,Read,ACK
2.057268960000000,0,0x5D,0x00,Read,ACK
2.057290420000000,0,0x5D,0x00,Read,ACK
2.057311880000000,0,0x5D,0x00,Read,ACK
2.057334740000000,0,0x5D,0x00,Read,ACK
2.057356220000000,0,0x5D,0x00,Read,ACK
2.057377680000000,0,0x5D,0x00,Read,ACK
2.057399240000000,0,0x5D,0x00,Read,ACK
2.057420700000000,0,0x5D,0x00,Read,ACK
2.057442200000000,0,0x5D,0x00,Read,ACK
2.057463680000000,0,0x5D,0x00,Read,ACK
2.057485140000000,0,0x5D,0x00,Read,ACK
2.057506600000000,0,0x5D,0x00,Read,ACK
2.057528060000000,0,0x5D,0x00,Read,ACK
2.057549600000000,0,0x5D,0x00,Read,ACK
2.057571120000000,0,0x5D,0xAE,Read,ACK
2.057592620000000,0,0x5D,0x87,Read,ACK
2.057614060000000,0,0x5D,0x01,Read,ACK
2.057635520000000,0,0x5D,0x00,Read,ACK
